sale_id,customer_id,product_id,quantity,discount,sale_date
61861,7907,96,3,0.21,06-09-2022
61862,1677,1198,5,0.06,04-05-2022
61863,10390,3403,2,0.13,02-12-2023
61864,9359,3262,3,0.02,28-08-2020
61865,8191,17,2,0.22,31-05-2021
61866,8221,670,5,0.11,08-11-2023
61867,3718,3181,3,0.23,19-03-2020
61868,9118,3075,5,0.03,06-01-2022
61869,13741,1123,3,0.02,06-01-2022
61870,19215,3180,4,0.1,06-03-2022
61871,2565,3070,1,0.22,06-04-2023
61872,10993,1356,2,0.05,25-08-2021
61873,9126,2362,5,0.15,09-05-2021
61874,3884,2875,1,0.09,03-01-2021
61875,421,2033,2,0.16,21-04-2020
61876,16792,2981,2,0.01,05-02-2021
61877,12974,1081,3,0.22,28-05-2021
61878,13660,1720,3,0.25,03-09-2022
61879,14761,1552,1,0.12,02-10-2022
61880,13473,1996,5,0.05,18-04-2023
61881,12429,1166,3,0.19,23-07-2023
61882,16821,3162,1,0.1,06-07-2020
61883,6624,1011,5,0.06,09-04-2022
61884,8853,2551,2,0.2,20-04-2023
61885,8540,3190,1,0.13,16-02-2020
61886,17305,3028,5,0.04,25-08-2023
61887,17212,1625,2,0.24,26-08-2023
61888,13080,1822,2,0.03,26-07-2021
61889,6010,536,5,0.08,13-02-2022
61890,15784,1496,1,0.13,25-05-2023
61891,4597,145,2,0.24,12-11-2022
61892,18929,201,4,0.06,04-05-2021
61893,13331,907,1,0.19,17-12-2020
61894,5076,1142,1,0.03,23-02-2021
61895,4018,985,4,0.03,24-08-2022
61896,11268,3243,1,0.23,11-08-2020
61897,17514,1579,3,0.1,14-06-2022
61898,876,163,5,0.07,26-04-2023
61899,12439,3186,4,0.24,15-06-2022
61900,13493,1903,1,0.24,14-11-2022
61901,11301,2610,2,0.17,11-09-2021
61902,19049,2915,2,0.13,04-04-2021
61903,5206,3255,2,0.02,23-08-2023
61904,19075,1731,2,0.24,11-05-2023
61905,7966,3160,4,0.11,03-07-2020
61906,19611,2930,3,0.19,04-10-2020
61907,15876,1927,1,0.1,26-03-2021
61908,109,241,5,0.06,11-03-2021
61909,11385,1589,3,0.2,13-09-2022
61910,16225,3215,5,0.06,07-08-2020
61911,9714,514,1,0.17,23-04-2021
61912,5213,783,1,0.05,23-06-2020
61913,18246,1599,1,0.18,11-02-2022
61914,6012,1121,3,0.16,04-02-2022
61915,3012,732,2,0.12,22-02-2023
61916,18157,144,2,0.02,01-02-2023
61917,14843,663,4,0.07,25-08-2020
61918,8849,2604,4,0.01,07-11-2022
61919,3836,1828,4,0.1,12-07-2022
61920,16248,41,1,0.03,09-10-2020
61921,271,1109,2,0.21,25-11-2023
61922,13682,590,2,0.19,08-07-2022
61923,7628,643,3,0.09,14-02-2022
61924,4720,772,5,0.07,22-01-2021
61925,1595,2304,3,0.13,16-06-2021
61926,1680,2354,2,0.05,31-07-2021
61927,10755,60,3,0.06,09-06-2023
61928,5737,2492,3,0.21,19-11-2023
61929,12482,646,4,0.2,22-11-2020
61930,16178,3148,5,0.21,21-04-2020
61931,5508,2967,1,0.24,17-08-2023
61932,4790,147,1,0.15,08-04-2023
61933,10267,2885,2,0.13,24-04-2021
61934,5526,45,5,0.03,17-01-2022
61935,10866,2640,5,0.03,16-02-2022
61936,9669,851,4,0.18,13-02-2021
61937,3401,1717,2,0.11,30-03-2023
61938,15291,1242,4,0.03,16-03-2020
61939,15683,1469,1,0.23,07-06-2023
61940,2026,804,3,0.01,15-05-2020
61941,1125,410,5,0.22,15-08-2021
61942,9683,2430,3,0.02,01-03-2020
61943,4839,2053,2,0.22,15-09-2022
61944,356,2010,2,0.1,25-04-2022
61945,17190,810,2,0.01,18-10-2022
61946,6467,312,2,0.17,29-08-2020
61947,16520,149,1,0.24,04-06-2022
61948,18447,2211,4,0.07,11-10-2021
61949,10028,1065,3,0.14,01-05-2022
61950,5849,205,4,0.09,01-01-2023
61951,7653,3381,2,0.23,14-08-2022
61952,9641,2700,5,0.11,25-04-2023
61953,1062,2859,5,0.17,05-04-2022
61954,16147,984,5,0,25-01-2022
61955,3992,427,1,0.06,02-11-2023
61956,10970,167,4,0.09,24-08-2023
61957,6251,3332,1,0.2,07-06-2022
61958,1868,86,4,0.2,10-09-2023
61959,7567,1250,5,0.18,09-02-2022
61960,9334,1451,2,0.19,05-01-2021
61961,12469,1495,3,0.25,27-04-2021
61962,18630,1574,5,0.16,24-07-2023
61963,11979,2514,3,0.07,18-09-2023
61964,3732,289,4,0.14,08-02-2020
61965,525,1028,5,0.18,07-07-2023
61966,10411,2801,3,0.06,23-06-2023
61967,13089,1005,2,0.01,25-10-2022
61968,17286,100,4,0.11,06-04-2022
61969,6619,1466,5,0.11,23-03-2022
61970,13127,2370,2,0.18,19-10-2023
61971,13121,585,2,0.08,25-06-2023
61972,18437,1915,5,0.16,15-10-2022
61973,9537,147,2,0.14,01-02-2024
61974,9239,2235,3,0.16,11-02-2021
61975,12855,2488,4,0.24,24-11-2023
61976,8560,3081,1,0.01,09-08-2020
61977,11073,2020,1,0.14,21-01-2020
61978,11567,2441,3,0.19,19-11-2021
61979,14336,1024,4,0.01,23-04-2021
61980,19522,2571,3,0.16,27-12-2020
61981,9138,1918,1,0.16,09-01-2023
61982,1779,510,4,0.15,14-04-2022
61983,10002,2536,4,0.08,04-01-2022
61984,12599,3500,3,0.1,29-12-2023
61985,19290,3274,5,0.06,14-08-2020
61986,19038,3437,5,0.21,19-02-2023
61987,6329,1662,2,0.16,30-01-2024
61988,3121,523,5,0.19,28-01-2022
61989,15501,3365,4,0.04,27-04-2022
61990,9433,730,4,0.2,24-09-2021
61991,6970,2291,3,0.12,31-07-2020
61992,15998,2862,4,0.05,10-02-2023
61993,5543,323,1,0.11,23-04-2021
61994,15879,1620,4,0.24,21-03-2023
61995,8182,1619,5,0.22,05-12-2022
61996,18549,2486,2,0.18,13-04-2022
61997,13224,3383,2,0.2,03-10-2021
61998,12485,1578,1,0.17,21-06-2023
61999,10800,1611,2,0.09,17-08-2020
62000,7424,3046,4,0.14,01-12-2022
62001,11132,2438,3,0.02,11-09-2020
62002,1933,1214,2,0.19,12-03-2022
62003,19443,565,1,0.17,05-11-2021
62004,2783,1707,2,0.18,23-09-2023
62005,15225,1217,3,0.01,29-07-2021
62006,11771,337,2,0.08,30-03-2021
62007,14111,2869,3,0.12,10-05-2020
62008,14003,2797,2,0.03,11-03-2021
62009,16721,2856,1,0,01-01-2020
62010,12966,1981,5,0.1,05-03-2021
62011,17950,3110,3,0.11,18-10-2020
62012,5979,3026,2,0.24,03-09-2023
62013,734,1427,3,0.16,27-03-2023
62014,16637,3245,4,0.01,02-03-2021
62015,18059,3250,4,0.03,23-08-2022
62016,7301,2459,5,0,02-05-2020
62017,1380,3227,3,0.08,10-02-2023
62018,6196,1346,2,0.15,12-04-2022
62019,12675,1110,2,0.17,21-09-2021
62020,5698,2460,3,0.25,04-09-2021
62021,1199,1519,3,0.24,28-05-2020
62022,19386,947,3,0.12,25-02-2021
62023,2941,3289,5,0.21,24-06-2022
62024,9569,1722,3,0.23,26-07-2023
62025,11930,163,1,0.19,21-07-2023
62026,3518,3244,1,0.2,29-05-2022
62027,11499,336,2,0.1,27-10-2023
62028,11904,2746,1,0.11,06-04-2021
62029,5408,2471,1,0.14,01-12-2023
62030,12732,2038,2,0.08,06-10-2021
62031,10364,1103,2,0.11,06-05-2022
62032,1600,3006,3,0.12,30-11-2022
62033,9339,1175,2,0.09,21-11-2020
62034,13726,2508,3,0.22,25-06-2022
62035,5556,2744,4,0.05,04-12-2022
62036,2112,96,2,0.24,27-02-2023
62037,7430,3349,2,0.13,06-08-2023
62038,7695,2702,3,0.22,05-11-2020
62039,761,2892,5,0.03,02-10-2022
62040,15119,2672,1,0.04,09-11-2021
62041,12464,1041,2,0.09,01-10-2020
62042,4999,2348,4,0.03,12-08-2021
62043,5131,981,3,0.12,19-02-2021
62044,3555,3313,1,0.2,02-01-2023
62045,18098,674,3,0.24,13-08-2021
62046,3714,2172,1,0.24,13-06-2020
62047,18303,3365,2,0.02,28-05-2021
62048,2792,2981,5,0.14,14-07-2023
62049,13674,2899,2,0.17,06-08-2022
62050,15202,3111,1,0.01,28-12-2020
62051,15036,766,5,0.02,15-12-2023
62052,4203,1853,4,0.03,08-05-2022
62053,8560,2896,4,0.04,12-08-2021
62054,14084,240,2,0.23,20-02-2022
62055,13011,1776,4,0.12,06-12-2023
62056,3983,2526,2,0.12,29-12-2021
62057,5240,1027,3,0.2,27-01-2024
62058,14902,1945,3,0.17,30-08-2022
62059,13443,450,2,0.11,25-12-2021
62060,7836,2094,4,0.04,25-08-2020
62061,14150,2658,4,0.25,26-04-2021
62062,8800,2480,4,0.02,20-10-2022
62063,14117,2136,2,0.18,20-03-2023
62064,19897,973,2,0.13,21-08-2020
62065,1617,224,4,0.18,17-02-2023
62066,15491,3120,3,0.09,04-08-2023
62067,3265,2673,4,0.06,18-12-2022
62068,797,947,5,0.11,03-02-2020
62069,4312,1052,2,0.05,26-02-2021
62070,10499,891,2,0.03,16-09-2020
62071,18618,2278,4,0.06,20-04-2023
62072,7806,3235,5,0.03,19-04-2023
62073,5257,2804,3,0.12,21-08-2023
62074,8965,3129,5,0.12,25-09-2023
62075,223,1634,2,0.23,03-09-2022
62076,11531,2043,2,0.01,10-12-2023
62077,9325,1344,5,0.11,18-01-2023
62078,10239,2747,3,0.21,04-01-2024
62079,14859,1746,4,0.16,01-01-2021
62080,11327,852,1,0.08,12-04-2023
62081,19028,265,5,0.02,18-03-2021
62082,5539,2062,5,0.12,18-01-2024
62083,1815,514,2,0.02,04-01-2020
62084,12025,2404,4,0.15,19-11-2020
62085,11870,1744,3,0.07,13-04-2020
62086,14031,2119,3,0.21,14-12-2020
62087,3639,3447,1,0.01,29-10-2021
62088,4306,643,3,0.16,23-10-2020
62089,11844,729,5,0.04,11-02-2021
62090,19969,2643,4,0.05,13-06-2020
62091,13541,450,3,0.2,06-09-2023
62092,4908,1254,2,0.13,03-06-2020
62093,6533,2755,1,0.07,10-05-2020
62094,9815,1029,4,0.21,05-07-2022
62095,11731,3278,5,0.07,18-11-2021
62096,2664,766,5,0.2,29-01-2020
62097,18136,1074,5,0.21,18-05-2021
62098,10333,2788,2,0.13,20-06-2022
62099,16613,2757,4,0.18,06-11-2023
62100,878,2576,3,0.11,10-02-2023
62101,8060,3459,5,0.25,25-05-2020
62102,1673,2595,5,0.04,30-10-2020
62103,3645,2272,5,0.1,23-05-2020
62104,1622,2484,4,0.01,23-11-2022
62105,4547,911,1,0.2,06-03-2020
62106,9718,1058,2,0.23,24-03-2023
62107,5216,1132,5,0.18,02-06-2021
62108,13205,2224,4,0.11,26-07-2023
62109,18041,2712,3,0.15,02-11-2022
62110,3702,147,1,0.24,18-06-2021
62111,10048,891,5,0.09,06-10-2023
62112,17196,2105,4,0.2,04-11-2023
62113,19873,1718,2,0.1,23-11-2021
62114,16772,3349,2,0.03,03-11-2020
62115,11258,107,2,0.16,26-10-2023
62116,4248,1887,3,0.18,11-03-2023
62117,2501,1800,2,0.15,20-08-2021
62118,3241,2725,3,0.07,28-04-2022
62119,6895,1416,2,0.22,26-04-2021
62120,11691,2355,5,0.19,01-01-2021
62121,41,1663,1,0.09,05-09-2021
62122,12856,668,5,0.13,15-07-2020
62123,14386,3025,4,0.06,27-08-2023
62124,3859,1235,1,0.05,03-11-2023
62125,2858,1080,1,0.13,28-11-2021
62126,8576,1906,5,0.16,06-01-2023
62127,2565,1601,1,0.1,10-02-2023
62128,1761,1057,2,0.14,07-04-2021
62129,6401,989,4,0.15,02-07-2021
62130,2687,1255,4,0.03,15-02-2022
62131,18124,1169,4,0.13,20-07-2022
62132,6498,1051,4,0.12,15-06-2023
62133,13601,2664,5,0.12,02-01-2022
62134,8038,1717,4,0.15,29-06-2023
62135,5826,2622,4,0.06,29-11-2020
62136,19805,3284,4,0.17,01-09-2021
62137,5585,299,1,0.18,19-08-2020
62138,4957,2439,2,0.15,29-03-2023
62139,1211,444,1,0.06,25-04-2023
62140,19905,365,4,0.05,04-11-2023
62141,8000,1192,1,0.1,15-12-2022
62142,5906,441,2,0,15-12-2023
62143,17387,651,5,0.19,22-03-2023
62144,6227,977,4,0.03,30-08-2020
62145,3501,2317,4,0.05,15-12-2022
62146,6777,724,2,0.25,22-09-2022
62147,16839,1309,1,0.16,04-02-2023
62148,5844,39,2,0.13,12-07-2021
62149,1142,578,1,0.16,21-03-2022
62150,1966,2600,3,0.06,11-07-2020
62151,19881,297,1,0.23,03-11-2023
62152,16828,188,5,0.04,22-09-2022
62153,1407,1225,2,0.15,20-09-2020
62154,13343,1988,5,0.18,27-08-2020
62155,4964,2300,5,0.08,14-08-2022
62156,9976,2162,1,0.02,13-08-2022
62157,1382,1957,5,0.12,10-12-2020
62158,5298,267,1,0.02,13-03-2023
62159,8147,145,4,0.14,23-02-2020
62160,17934,1994,2,0.15,12-02-2022
62161,17010,3419,5,0.05,27-08-2020
62162,7030,3389,4,0.12,08-08-2023
62163,12513,317,4,0.07,07-02-2021
62164,9484,2370,1,0.01,08-12-2020
62165,16131,1577,5,0.13,07-07-2020
62166,16717,3379,1,0.05,29-12-2020
62167,15818,873,2,0.11,14-10-2021
62168,11877,756,4,0.04,25-02-2023
62169,11361,2710,1,0.08,29-01-2024
62170,5209,889,2,0.06,27-06-2022
62171,14708,1742,2,0.08,27-03-2022
62172,8473,2680,2,0.02,23-12-2020
62173,10246,740,3,0.18,28-02-2021
62174,18175,1880,2,0.1,17-12-2021
62175,8884,1296,2,0.09,22-06-2020
62176,12041,2039,1,0.24,02-01-2021
62177,5569,2355,4,0.11,24-12-2021
62178,1770,1364,1,0.09,04-02-2024
62179,16664,163,2,0.21,31-03-2023
62180,7513,2188,1,0.09,05-06-2020
62181,294,119,4,0.11,04-07-2021
62182,19955,2739,1,0.1,07-09-2023
62183,3329,16,3,0.14,20-04-2023
62184,14235,1108,4,0.06,13-07-2021
62185,11681,2936,1,0.04,26-01-2020
62186,1246,92,1,0.11,16-07-2020
62187,18584,1990,4,0.15,25-02-2020
62188,16917,2630,5,0.01,30-04-2023
62189,3505,2211,3,0.23,06-03-2023
62190,17297,3275,3,0.16,06-05-2020
62191,2911,1632,2,0.07,01-05-2023
62192,17988,2208,2,0.15,30-05-2020
62193,19778,2475,5,0.18,10-10-2020
62194,13037,745,3,0,07-06-2023
62195,1479,2082,3,0.19,29-08-2022
62196,1617,3155,3,0.02,13-04-2022
62197,14817,3438,2,0.08,19-11-2023
62198,12991,2470,5,0.15,04-07-2020
62199,4896,1453,2,0.03,06-09-2023
62200,11518,2830,1,0.22,22-07-2020
62201,5717,538,1,0.07,13-08-2022
62202,11773,2558,2,0.21,22-02-2022
62203,17332,1203,3,0.09,15-04-2021
62204,10748,560,1,0.14,03-02-2024
62205,5220,1668,3,0.03,10-09-2020
62206,16957,951,4,0.23,16-04-2020
62207,16993,559,3,0.11,05-03-2021
62208,3544,842,1,0.06,30-08-2022
62209,10544,1874,4,0.08,08-07-2022
62210,1542,2857,4,0.12,18-01-2022
62211,14790,1102,2,0.24,26-02-2023
62212,12054,3500,5,0.13,09-04-2021
62213,10987,2689,3,0.01,22-10-2021
62214,16405,535,1,0.14,22-09-2022
62215,5626,3260,4,0.07,02-12-2022
62216,7177,814,3,0.19,24-01-2024
62217,4107,104,4,0.02,20-02-2023
62218,19633,2939,1,0.25,29-08-2023
62219,1555,1125,1,0.11,22-04-2020
62220,5958,993,1,0.24,04-10-2020
62221,1989,834,4,0.22,11-05-2021
62222,1118,1723,2,0.08,20-03-2020
62223,19308,2076,1,0.21,16-10-2020
62224,12357,1452,5,0.18,25-09-2021
62225,9473,3188,5,0.1,08-08-2022
62226,15628,1045,3,0.17,12-07-2021
62227,10307,3480,2,0.24,09-06-2022
62228,6340,3434,3,0.1,12-02-2021
62229,9400,1785,3,0.2,12-07-2023
62230,2246,2601,3,0.03,25-07-2022
62231,15467,3386,2,0.24,10-03-2023
62232,4532,2478,1,0.19,26-01-2022
62233,15811,3318,5,0.04,05-09-2020
62234,7900,9,5,0.23,02-12-2023
62235,16017,3287,3,0.07,15-08-2023
62236,9899,2787,1,0.02,02-05-2021
62237,4288,191,2,0.18,16-12-2021
62238,14653,2925,2,0.02,22-06-2021
62239,4063,2510,2,0.1,06-05-2020
62240,7600,175,4,0.19,13-06-2022
62241,16572,348,4,0.16,25-03-2023
62242,17650,3487,1,0.21,11-11-2022
62243,16325,2413,2,0.04,04-12-2021
62244,9009,1498,5,0.12,29-07-2022
62245,5059,1701,4,0.25,30-07-2022
62246,6262,438,1,0.15,03-08-2023
62247,1475,688,2,0.08,09-02-2020
62248,18441,1683,4,0.18,01-07-2023
62249,1205,6,4,0.04,27-07-2021
62250,469,949,1,0.14,11-06-2020
62251,18887,3095,3,0.13,17-10-2022
62252,1864,1104,5,0.02,12-06-2020
62253,13810,2408,4,0.11,03-05-2020
62254,1280,3256,5,0.11,04-08-2022
62255,278,2524,5,0.04,23-02-2020
62256,14745,2612,5,0.13,19-02-2021
62257,6159,2860,2,0.06,06-09-2022
62258,2993,955,4,0.2,20-06-2022
62259,8187,2290,4,0.22,07-09-2022
62260,2676,2728,3,0.21,07-06-2020
62261,16572,778,5,0.02,17-07-2020
62262,7189,2404,3,0.08,03-03-2022
62263,13908,457,5,0.14,22-11-2022
62264,15764,2180,5,0.17,08-02-2022
62265,19883,1382,1,0.19,05-10-2020
62266,2532,982,4,0,11-01-2021
62267,19920,2728,2,0.14,23-12-2023
62268,19354,459,2,0.23,17-06-2022
62269,1443,1241,2,0.09,07-12-2023
62270,2674,2212,4,0.1,22-05-2022
62271,11635,1739,5,0.04,17-04-2023
62272,5361,2301,5,0.17,16-12-2020
62273,16599,1161,3,0.03,04-01-2022
62274,16150,2729,4,0.05,09-12-2022
62275,3406,2641,5,0.24,06-06-2022
62276,15272,3297,2,0.02,14-04-2023
62277,4198,2851,5,0.09,27-03-2021
62278,7989,602,5,0.07,28-07-2021
62279,2523,3262,1,0.07,05-06-2021
62280,12525,3017,5,0.15,15-03-2022
62281,2917,175,5,0.12,27-12-2023
62282,2547,1614,2,0.18,03-07-2023
62283,12622,2996,1,0.18,14-12-2021
62284,13459,916,5,0.18,04-11-2022
62285,2793,698,2,0.04,19-08-2023
62286,19838,3460,1,0.1,01-07-2020
62287,14987,1740,4,0.03,18-01-2021
62288,17773,725,2,0.17,10-09-2023
62289,15806,2550,3,0.22,10-07-2021
62290,1535,3094,2,0.23,10-08-2022
62291,11197,914,1,0.18,16-03-2023
62292,8301,641,3,0.17,16-12-2021
62293,15573,1338,4,0.17,06-06-2022
62294,2613,982,3,0.21,03-01-2024
62295,3866,257,4,0.07,14-05-2021
62296,1162,2279,5,0.22,28-07-2021
62297,14481,2910,3,0.13,27-12-2020
62298,18531,2079,2,0.18,25-09-2022
62299,14089,1284,4,0.11,23-10-2021
62300,18860,3052,3,0.11,19-10-2021
62301,15946,2447,3,0.11,09-05-2023
62302,13853,362,4,0.19,07-02-2022
62303,19999,2744,2,0.17,11-09-2020
62304,2398,3085,5,0.08,05-12-2021
62305,10557,1248,1,0.17,20-10-2022
62306,3537,2039,5,0.17,09-11-2023
62307,19569,1406,5,0.21,14-04-2022
62308,17813,3276,1,0.05,15-04-2022
62309,17585,3439,2,0.04,08-10-2020
62310,2190,1886,4,0.1,30-08-2023
62311,3082,43,3,0.03,07-02-2023
62312,19343,2347,4,0.03,14-12-2023
62313,5190,1116,1,0.1,17-09-2023
62314,14433,3313,1,0,27-07-2022
62315,10762,769,5,0.2,03-04-2023
62316,11812,1329,4,0.24,13-02-2023
62317,1638,3416,1,0.21,08-12-2021
62318,16262,2024,3,0.04,21-10-2022
62319,18697,1770,4,0.08,11-03-2021
62320,16951,2474,4,0.09,15-08-2021
62321,371,546,5,0.21,09-11-2020
62322,18097,443,3,0.14,17-01-2022
62323,18403,443,5,0.21,29-03-2022
62324,14390,1829,4,0.16,22-07-2022
62325,19300,1995,1,0.23,06-07-2023
62326,15194,1456,5,0.22,31-03-2021
62327,1224,2160,2,0.14,23-09-2020
62328,7107,695,4,0.16,07-01-2022
62329,2604,2819,3,0.18,10-01-2021
62330,10227,856,5,0.01,20-11-2023
62331,14694,1036,2,0.01,23-10-2020
62332,2620,3033,2,0.13,20-06-2022
62333,1859,2469,5,0.19,22-12-2022
62334,8949,1938,5,0.07,15-03-2023
62335,4506,2153,1,0.22,25-11-2022
62336,5897,211,5,0.18,01-01-2023
62337,15293,3087,5,0.05,26-09-2023
62338,1357,847,3,0.13,14-02-2021
62339,8311,608,1,0.09,16-02-2021
62340,17670,3160,1,0.17,16-02-2021
62341,7918,2746,2,0.07,28-04-2022
62342,3244,2544,4,0.16,04-11-2021
62343,7732,539,2,0.19,11-02-2020
62344,19939,2069,2,0.24,04-05-2020
62345,12159,1709,5,0.17,30-06-2020
62346,13355,3460,3,0.21,09-08-2022
62347,15928,906,1,0.12,08-09-2021
62348,18415,2814,2,0.02,30-10-2023
62349,12576,1490,1,0.13,06-08-2023
62350,17327,553,5,0.2,02-01-2021
62351,12333,1431,5,0.04,22-06-2023
62352,17317,1682,4,0.18,01-06-2023
62353,3952,451,3,0.09,10-03-2023
62354,16122,2022,1,0.06,12-01-2024
62355,7288,2104,2,0.05,12-09-2020
62356,15231,2367,2,0.09,17-11-2021
62357,13536,2146,3,0.12,16-10-2022
62358,7566,1025,2,0.17,11-11-2022
62359,3780,536,5,0.24,09-10-2021
62360,16540,1514,4,0.23,29-03-2023
62361,2132,1773,1,0.08,12-10-2020
62362,14854,3216,2,0,12-11-2021
62363,2906,935,2,0.1,24-03-2020
62364,1826,2006,1,0.15,01-10-2020
62365,11058,756,4,0.12,13-12-2022
62366,13685,3402,3,0.05,09-11-2023
62367,17129,2409,3,0.17,06-07-2020
62368,5068,2877,3,0.1,02-12-2023
62369,11284,1697,3,0.19,26-11-2020
62370,3565,869,2,0.09,11-11-2022
62371,982,367,4,0.19,06-09-2023
62372,12267,3449,3,0.18,04-07-2021
62373,1282,1700,2,0.09,17-03-2020
62374,6384,92,4,0.16,04-11-2021
62375,2612,2799,5,0.21,08-04-2021
62376,5710,822,4,0.19,09-11-2020
62377,16424,2679,5,0.01,30-10-2020
62378,14830,984,4,0.16,04-07-2021
62379,6083,2479,3,0.05,11-12-2020
62380,5758,2434,2,0.02,21-08-2020
62381,7939,2558,2,0.17,12-07-2022
62382,13958,1439,2,0.08,03-08-2020
62383,2650,2804,5,0.04,30-08-2021
62384,3621,985,2,0.24,25-03-2021
62385,10425,2637,1,0.24,27-08-2022
62386,16602,1226,1,0.02,04-11-2021
62387,17934,1833,3,0.1,21-02-2022
62388,18081,950,5,0.17,14-10-2020
62389,4193,2351,2,0.1,02-05-2021
62390,19992,1014,1,0.07,13-01-2023
62391,16449,71,5,0.11,08-07-2023
62392,1683,2344,3,0.23,24-09-2022
62393,1066,472,3,0.04,24-10-2023
62394,9362,231,5,0.25,07-12-2022
62395,2823,2728,2,0.16,31-05-2022
62396,19226,654,2,0.18,28-11-2022
62397,1183,2855,1,0.23,16-02-2022
62398,3111,3185,5,0.14,04-01-2023
62399,16849,1853,1,0.09,27-01-2022
62400,3394,525,5,0.07,25-04-2022
62401,352,1955,5,0.03,06-07-2023
62402,12433,1420,4,0.08,30-11-2023
62403,14916,10,4,0.21,19-08-2022
62404,16566,266,3,0.17,05-03-2022
62405,7620,2548,1,0.05,07-06-2022
62406,7270,1102,2,0.01,20-03-2023
62407,1608,88,4,0.07,10-04-2020
62408,19869,2017,4,0.25,23-05-2023
62409,9940,1313,2,0.12,31-08-2021
62410,12488,2132,1,0.12,20-05-2020
62411,14388,676,2,0.24,01-11-2022
62412,18437,3336,3,0.13,24-11-2023
62413,13870,579,1,0.13,24-08-2021
62414,18460,45,3,0.12,04-01-2022
62415,10982,863,3,0.13,25-08-2022
62416,9227,1620,4,0.12,20-12-2022
62417,14663,629,4,0.21,28-10-2020
62418,4919,2373,4,0.02,24-12-2022
62419,11024,3369,2,0.18,24-01-2022
62420,3095,3278,1,0.12,09-06-2020
62421,8638,2497,2,0.03,18-05-2023
62422,15987,2714,1,0.18,23-07-2020
62423,8839,2583,1,0.07,07-02-2023
62424,8896,1913,1,0.16,10-12-2023
62425,11240,1405,2,0.16,11-10-2022
62426,12966,3464,3,0.18,29-02-2020
62427,19010,3064,3,0.07,16-02-2022
62428,6298,574,2,0.03,08-02-2020
62429,8165,2058,5,0.24,11-07-2021
62430,3678,1918,3,0.12,29-12-2023
62431,4247,2225,5,0.14,25-02-2023
62432,2459,1458,1,0.12,09-11-2020
62433,7351,2775,5,0.14,12-08-2021
62434,12590,726,1,0.19,19-01-2023
62435,6287,2660,1,0.2,21-04-2021
62436,4862,638,5,0.03,17-08-2021
62437,7613,3056,3,0.02,29-05-2022
62438,15057,1749,2,0.05,06-10-2023
62439,8331,2147,1,0.09,19-11-2023
62440,3629,2745,2,0.07,24-03-2020
62441,4336,2155,3,0.03,09-06-2021
62442,455,3022,4,0.03,08-01-2020
62443,173,2541,3,0.09,18-12-2022
62444,11640,2003,2,0.16,09-05-2020
62445,3300,956,3,0.18,16-10-2020
62446,17164,1694,2,0.17,05-02-2022
62447,4473,468,2,0.2,05-05-2020
62448,3619,3266,2,0.01,03-02-2020
62449,703,1586,2,0.05,19-12-2023
62450,1996,1214,5,0.25,20-09-2022
62451,2176,527,1,0.19,09-09-2020
62452,15793,3341,1,0.24,24-02-2021
62453,3317,2251,2,0.19,26-01-2020
62454,4411,3404,3,0.07,25-06-2022
62455,7687,150,1,0.06,08-06-2023
62456,11706,2457,2,0.14,12-03-2022
62457,13534,295,3,0.07,05-07-2021
62458,16192,1045,4,0.03,09-01-2022
62459,13105,40,3,0.1,16-02-2023
62460,11716,149,5,0.03,16-02-2020
62461,2159,591,5,0.07,25-04-2021
62462,4415,251,1,0.11,27-08-2022
62463,16484,1993,1,0.03,26-12-2020
62464,13334,2373,3,0.15,26-03-2020
62465,4015,1692,4,0.16,27-01-2024
62466,10642,2693,5,0.03,21-06-2022
62467,17909,3482,4,0.16,09-01-2024
62468,10562,231,3,0.2,14-08-2023
62469,3155,3335,3,0.06,04-06-2020
62470,1147,3122,2,0.19,20-03-2021
62471,4770,454,3,0.07,16-02-2020
62472,5004,1394,3,0.18,10-10-2021
62473,10125,2095,4,0.2,20-08-2022
62474,17745,3459,1,0.17,08-02-2024
62475,9236,390,1,0.18,14-03-2021
62476,4613,555,4,0.11,13-09-2021
62477,6688,1300,2,0.15,13-09-2021
62478,7128,509,5,0.11,07-05-2020
62479,8137,2124,1,0.12,27-10-2022
62480,2126,2202,4,0.02,05-06-2023
62481,19820,1475,3,0.1,03-12-2022
62482,17133,1724,4,0.2,24-01-2022
62483,2546,2508,2,0.19,17-01-2022
62484,11554,1015,2,0.24,25-07-2021
62485,16780,102,4,0.22,24-04-2020
62486,18844,826,5,0.13,10-01-2020
62487,13799,1191,4,0.09,11-01-2021
62488,8989,3436,3,0.24,01-01-2021
62489,6940,3411,4,0.21,07-09-2023
62490,14126,2950,5,0.23,17-10-2020
62491,6872,2465,1,0.05,22-08-2023
62492,19303,2251,5,0.12,26-11-2021
62493,15060,2682,1,0.01,12-11-2022
62494,10485,1524,4,0.15,09-03-2023
62495,13639,1139,2,0.15,26-01-2022
62496,793,2950,3,0.18,07-09-2022
62497,13814,2163,4,0.16,23-07-2020
62498,801,2767,2,0.05,02-01-2024
62499,14611,2388,4,0.1,20-06-2020
62500,3721,1935,5,0.02,19-08-2021
62501,13244,3229,5,0.22,11-03-2021
62502,4361,888,5,0.22,28-08-2023
62503,16839,1722,5,0.04,19-06-2022
62504,7478,1806,1,0.23,28-06-2021
62505,6284,1998,4,0.24,10-08-2021
