customer_id,customer_name,region,signup_date
8302,Customer_8302,West,16-10-2019
8303,Customer_8303,East,12-09-2021
8304,Customer_8304,South,21-10-2018
8305,Customer_8305,South,05-02-2022
8306,Customer_8306,East,29-06-2020
8307,Customer_8307,North,25-05-2020
8308,Customer_8308,East,23-07-2022
8309,Customer_8309,South,02-08-2020
8310,Customer_8310,North,29-01-2018
8311,Customer_8311,West,09-05-2020
8312,Customer_8312,East,26-06-2021
8313,Customer_8313,South,15-03-2020
8314,Customer_8314,North,07-06-2019
8315,Customer_8315,East,04-04-2018
8316,Customer_8316,North,28-05-2021
8317,Customer_8317,West,18-08-2019
8318,Customer_8318,North,20-07-2021
8319,Customer_8319,South,24-07-2019
8320,Customer_8320,West,28-07-2018
8321,Customer_8321,South,04-07-2019
8322,Customer_8322,North,05-04-2018
8323,Customer_8323,East,28-05-2019
8324,Customer_8324,West,24-08-2019
8325,Customer_8325,South,17-01-2019
8326,Customer_8326,East,18-07-2022
8327,Customer_8327,South,02-09-2022
8328,Customer_8328,South,28-03-2022
8329,Customer_8329,North,12-01-2022
8330,Customer_8330,West,12-01-2023
8331,Customer_8331,South,29-05-2023
8332,Customer_8332,West,12-12-2019
8333,Customer_8333,East,26-07-2018
8334,Customer_8334,West,23-11-2020
8335,Customer_8335,South,29-11-2020
8336,Customer_8336,West,13-08-2018
8337,Customer_8337,South,12-04-2018
8338,Customer_8338,North,15-01-2018
8339,Customer_8339,South,15-05-2019
8340,Customer_8340,North,03-11-2018
8341,Customer_8341,East,05-07-2021
8342,Customer_8342,East,12-07-2018
8343,Customer_8343,West,04-02-2023
8344,Customer_8344,West,20-10-2019
8345,Customer_8345,North,01-01-2021
8346,Customer_8346,East,22-02-2019
8347,Customer_8347,North,18-03-2023
8348,Customer_8348,South,28-09-2022
8349,Customer_8349,South,30-08-2019
8350,Customer_8350,North,28-08-2018
8351,Customer_8351,East,21-11-2019
8352,Customer_8352,North,13-06-2020
8353,Customer_8353,East,04-08-2018
8354,Customer_8354,North,19-08-2021
8355,Customer_8355,East,24-09-2022
8356,Customer_8356,East,26-09-2019
8357,Customer_8357,East,05-09-2018
8358,Customer_8358,West,02-06-2021
8359,Customer_8359,East,07-04-2021
8360,Customer_8360,North,11-09-2018
8361,Customer_8361,North,13-02-2023
8362,Customer_8362,East,16-03-2022
8363,Customer_8363,North,30-06-2022
8364,Customer_8364,North,01-10-2018
8365,Customer_8365,North,18-02-2019
8366,Customer_8366,West,29-04-2021
8367,Customer_8367,South,02-10-2021
8368,Customer_8368,West,15-08-2018
8369,Customer_8369,North,25-04-2019
8370,Customer_8370,South,31-12-2018
8371,Customer_8371,West,08-12-2020
8372,Customer_8372,West,11-06-2019
8373,Customer_8373,West,22-09-2018
8374,Customer_8374,East,09-01-2021
8375,Customer_8375,East,19-09-2021
8376,Customer_8376,North,08-03-2020
8377,Customer_8377,South,31-03-2020
8378,Customer_8378,North,02-11-2022
8379,Customer_8379,East,18-11-2019
8380,Customer_8380,North,07-03-2020
8381,Customer_8381,South,07-12-2022
8382,Customer_8382,East,05-09-2022
8383,Customer_8383,East,19-09-2021
8384,Customer_8384,West,08-11-2019
8385,Customer_8385,East,28-12-2018
8386,Customer_8386,North,20-06-2019
8387,Customer_8387,South,12-03-2021
8388,Customer_8388,East,25-01-2019
8389,Customer_8389,West,16-12-2019
8390,Customer_8390,East,06-05-2022
8391,Customer_8391,North,03-04-2019
8392,Customer_8392,West,27-12-2019
8393,Customer_8393,West,30-04-2020
8394,Customer_8394,South,24-04-2020
8395,Customer_8395,West,11-02-2022
8396,Customer_8396,North,31-10-2018
8397,Customer_8397,North,22-01-2023
8398,Customer_8398,West,28-06-2021
8399,Customer_8399,West,30-06-2018
8400,Customer_8400,West,29-06-2020
8401,Customer_8401,West,23-05-2021
8402,Customer_8402,West,18-03-2019
8403,Customer_8403,East,21-01-2019
8404,Customer_8404,North,05-08-2018
8405,Customer_8405,South,20-04-2021
8406,Customer_8406,South,13-04-2019
8407,Customer_8407,North,19-03-2021
8408,Customer_8408,East,19-11-2021
8409,Customer_8409,South,10-02-2022
8410,Customer_8410,East,09-11-2021
8411,Customer_8411,East,22-09-2018
8412,Customer_8412,South,18-10-2019
8413,Customer_8413,South,22-01-2023
8414,Customer_8414,North,09-09-2020
8415,Customer_8415,West,04-06-2018
8416,Customer_8416,East,20-03-2021
8417,Customer_8417,South,05-05-2020
8418,Customer_8418,South,17-07-2019
8419,Customer_8419,South,24-05-2022
8420,Customer_8420,West,19-07-2022
8421,Customer_8421,East,15-10-2020
8422,Customer_8422,North,02-06-2021
8423,Customer_8423,West,12-12-2022
8424,Customer_8424,West,17-03-2023
8425,Customer_8425,South,11-07-2021
8426,Customer_8426,South,16-05-2019
8427,Customer_8427,North,13-01-2018
8428,Customer_8428,West,21-10-2018
8429,Customer_8429,North,02-06-2018
8430,Customer_8430,South,08-03-2022
8431,Customer_8431,West,23-04-2019
8432,Customer_8432,West,23-08-2022
8433,Customer_8433,West,06-01-2019
8434,Customer_8434,South,01-04-2020
8435,Customer_8435,West,22-04-2021
8436,Customer_8436,South,04-01-2022
8437,Customer_8437,South,27-03-2018
8438,Customer_8438,West,24-03-2018
8439,Customer_8439,South,25-01-2021
8440,Customer_8440,East,26-05-2022
8441,Customer_8441,West,10-01-2023
8442,Customer_8442,South,16-04-2018
8443,Customer_8443,East,18-09-2018
8444,Customer_8444,South,23-08-2022
8445,Customer_8445,East,03-01-2022
8446,Customer_8446,South,14-03-2021
8447,Customer_8447,North,18-03-2022
8448,Customer_8448,West,03-12-2022
8449,Customer_8449,North,20-02-2018
8450,Customer_8450,East,23-09-2021
8451,Customer_8451,West,03-03-2020
8452,Customer_8452,North,31-01-2019
8453,Customer_8453,North,03-03-2018
8454,Customer_8454,South,13-05-2022
8455,Customer_8455,North,28-02-2018
8456,Customer_8456,West,22-04-2020
8457,Customer_8457,North,29-10-2019
8458,Customer_8458,West,07-04-2022
8459,Customer_8459,East,18-04-2019
8460,Customer_8460,South,03-04-2018
8461,Customer_8461,South,21-04-2019
8462,Customer_8462,North,06-02-2023
8463,Customer_8463,East,03-04-2021
8464,Customer_8464,West,22-10-2019
8465,Customer_8465,East,13-06-2022
8466,Customer_8466,East,23-07-2019
8467,Customer_8467,East,29-08-2020
8468,Customer_8468,South,07-06-2022
8469,Customer_8469,East,01-12-2018
8470,Customer_8470,North,23-02-2023
8471,Customer_8471,East,19-10-2019
8472,Customer_8472,East,25-05-2023
8473,Customer_8473,South,29-01-2021
8474,Customer_8474,North,17-12-2022
8475,Customer_8475,West,02-02-2019
8476,Customer_8476,North,05-06-2020
8477,Customer_8477,South,12-03-2018
8478,Customer_8478,South,19-06-2023
8479,Customer_8479,South,11-09-2019
8480,Customer_8480,South,12-01-2022
8481,Customer_8481,North,24-02-2022
8482,Customer_8482,South,24-04-2018
8483,Customer_8483,West,14-09-2020
8484,Customer_8484,West,07-05-2022
8485,Customer_8485,North,06-09-2020
8486,Customer_8486,East,02-06-2023
8487,Customer_8487,North,15-11-2020
8488,Customer_8488,West,07-03-2022
8489,Customer_8489,South,30-04-2019
8490,Customer_8490,North,29-11-2021
8491,Customer_8491,North,09-02-2023
8492,Customer_8492,North,14-04-2020
8493,Customer_8493,South,10-12-2018
8494,Customer_8494,West,26-07-2022
8495,Customer_8495,East,10-10-2021
8496,Customer_8496,North,07-01-2018
8497,Customer_8497,West,18-05-2018
8498,Customer_8498,East,24-04-2020
8499,Customer_8499,South,21-06-2022
8500,Customer_8500,North,17-04-2023
8501,Customer_8501,North,05-04-2021
8502,Customer_8502,West,06-03-2020
8503,Customer_8503,East,29-07-2021
8504,Customer_8504,North,10-10-2022
8505,Customer_8505,South,27-12-2020
8506,Customer_8506,West,03-11-2021
8507,Customer_8507,West,08-06-2023
8508,Customer_8508,West,13-09-2018
8509,Customer_8509,South,26-05-2020
8510,Customer_8510,East,22-07-2018
8511,Customer_8511,East,28-05-2019
8512,Customer_8512,West,17-12-2020
8513,Customer_8513,South,06-03-2020
8514,Customer_8514,West,12-09-2018
8515,Customer_8515,West,16-02-2020
8516,Customer_8516,South,15-12-2022
8517,Customer_8517,West,07-09-2020
8518,Customer_8518,North,19-02-2023
8519,Customer_8519,West,23-02-2018
8520,Customer_8520,West,29-06-2022
8521,Customer_8521,West,23-08-2022
8522,Customer_8522,East,11-10-2019
8523,Customer_8523,North,05-06-2018
8524,Customer_8524,South,02-06-2022
8525,Customer_8525,South,23-12-2022
8526,Customer_8526,West,24-03-2019
8527,Customer_8527,West,18-09-2022
8528,Customer_8528,South,20-01-2022
8529,Customer_8529,South,05-08-2022
8530,Customer_8530,East,19-07-2021
8531,Customer_8531,East,05-05-2020
8532,Customer_8532,East,04-12-2019
8533,Customer_8533,North,03-07-2021
8534,Customer_8534,North,06-03-2018
8535,Customer_8535,North,02-03-2019
8536,Customer_8536,East,13-01-2023
8537,Customer_8537,West,25-03-2021
8538,Customer_8538,North,25-05-2021
8539,Customer_8539,South,18-07-2021
8540,Customer_8540,East,18-06-2022
8541,Customer_8541,West,05-06-2019
8542,Customer_8542,South,16-01-2022
8543,Customer_8543,West,15-10-2018
8544,Customer_8544,West,25-01-2019
8545,Customer_8545,East,27-10-2021
8546,Customer_8546,East,06-01-2022
8547,Customer_8547,West,09-02-2023
8548,Customer_8548,East,15-01-2023
8549,Customer_8549,North,08-12-2019
8550,Customer_8550,South,04-10-2021
8551,Customer_8551,South,27-11-2022
8552,Customer_8552,East,04-05-2023
8553,Customer_8553,South,28-11-2019
8554,Customer_8554,South,04-06-2018
8555,Customer_8555,East,24-05-2021
8556,Customer_8556,South,20-04-2021
8557,Customer_8557,South,06-06-2023
8558,Customer_8558,West,16-01-2019
8559,Customer_8559,East,05-06-2023
8560,Customer_8560,North,02-06-2023
8561,Customer_8561,North,12-04-2021
8562,Customer_8562,North,07-10-2021
8563,Customer_8563,South,15-12-2020
8564,Customer_8564,North,30-09-2021
8565,Customer_8565,South,16-01-2022
8566,Customer_8566,South,04-09-2018
8567,Customer_8567,West,20-05-2018
8568,Customer_8568,North,03-12-2018
8569,Customer_8569,South,20-04-2018
8570,Customer_8570,South,22-01-2020
8571,Customer_8571,North,14-03-2019
8572,Customer_8572,East,30-12-2021
8573,Customer_8573,North,12-12-2021
8574,Customer_8574,West,21-06-2021
8575,Customer_8575,West,17-11-2018
8576,Customer_8576,South,30-10-2019
8577,Customer_8577,North,10-07-2019
8578,Customer_8578,East,26-04-2018
8579,Customer_8579,North,06-04-2018
8580,Customer_8580,East,05-12-2019
8581,Customer_8581,West,14-08-2020
8582,Customer_8582,East,20-06-2018
8583,Customer_8583,East,30-05-2023
8584,Customer_8584,West,04-02-2021
8585,Customer_8585,South,27-01-2023
8586,Customer_8586,West,08-03-2019
8587,Customer_8587,North,06-07-2020
8588,Customer_8588,East,25-04-2021
8589,Customer_8589,East,26-04-2018
8590,Customer_8590,East,31-05-2019
8591,Customer_8591,East,25-09-2019
8592,Customer_8592,West,03-04-2021
8593,Customer_8593,West,14-11-2021
8594,Customer_8594,West,12-11-2020
8595,Customer_8595,West,14-03-2023
8596,Customer_8596,West,04-09-2022
8597,Customer_8597,East,09-03-2023
8598,Customer_8598,North,18-06-2023
8599,Customer_8599,South,06-07-2019
8600,Customer_8600,South,24-11-2020
8601,Customer_8601,West,06-06-2020
8602,Customer_8602,West,30-12-2018
8603,Customer_8603,East,06-09-2019
8604,Customer_8604,West,11-05-2023
8605,Customer_8605,North,06-10-2021
8606,Customer_8606,South,09-06-2018
8607,Customer_8607,West,03-03-2018
8608,Customer_8608,East,04-02-2018
8609,Customer_8609,West,24-04-2020
8610,Customer_8610,South,25-02-2023
8611,Customer_8611,North,12-10-2019
8612,Customer_8612,East,30-11-2018
8613,Customer_8613,South,01-04-2022
8614,Customer_8614,West,29-08-2020
8615,Customer_8615,North,17-09-2018
8616,Customer_8616,East,25-04-2022
8617,Customer_8617,West,11-09-2021
8618,Customer_8618,East,28-05-2021
8619,Customer_8619,East,08-07-2018
8620,Customer_8620,South,14-09-2021
8621,Customer_8621,East,04-10-2018
8622,Customer_8622,North,15-11-2019
8623,Customer_8623,North,22-10-2018
8624,Customer_8624,East,06-02-2023
8625,Customer_8625,East,09-07-2022
8626,Customer_8626,North,19-10-2022
8627,Customer_8627,West,26-02-2020
8628,Customer_8628,South,23-11-2019
8629,Customer_8629,East,18-02-2021
8630,Customer_8630,West,05-09-2020
8631,Customer_8631,North,10-03-2023
8632,Customer_8632,West,28-09-2022
8633,Customer_8633,North,15-03-2018
8634,Customer_8634,West,17-01-2020
8635,Customer_8635,North,15-06-2020
8636,Customer_8636,East,04-10-2020
8637,Customer_8637,North,28-08-2021
8638,Customer_8638,North,03-07-2018
8639,Customer_8639,South,09-02-2019
8640,Customer_8640,West,15-07-2020
8641,Customer_8641,East,08-06-2019
8642,Customer_8642,South,05-04-2018
8643,Customer_8643,North,17-11-2018
8644,Customer_8644,South,22-09-2019
8645,Customer_8645,West,23-10-2020
8646,Customer_8646,West,08-07-2019
8647,Customer_8647,South,03-09-2019
8648,Customer_8648,West,16-09-2018
8649,Customer_8649,West,28-02-2023
8650,Customer_8650,East,16-04-2022
8651,Customer_8651,East,08-02-2021
8652,Customer_8652,North,21-10-2020
8653,Customer_8653,South,03-10-2018
8654,Customer_8654,South,17-11-2020
8655,Customer_8655,North,11-11-2022
8656,Customer_8656,West,26-03-2023
8657,Customer_8657,North,02-05-2022
8658,Customer_8658,North,14-04-2019
8659,Customer_8659,South,01-04-2018
8660,Customer_8660,West,24-09-2019
8661,Customer_8661,South,21-02-2019
8662,Customer_8662,North,30-07-2020
8663,Customer_8663,East,19-08-2019
8664,Customer_8664,North,05-05-2023
8665,Customer_8665,East,26-01-2021
8666,Customer_8666,West,18-11-2021
8667,Customer_8667,East,05-11-2019
8668,Customer_8668,South,11-04-2022
8669,Customer_8669,North,24-12-2018
8670,Customer_8670,North,04-11-2018
8671,Customer_8671,West,26-07-2019
8672,Customer_8672,North,13-11-2021
8673,Customer_8673,South,08-06-2022
8674,Customer_8674,East,07-04-2021
8675,Customer_8675,North,10-09-2021
8676,Customer_8676,North,02-04-2023
8677,Customer_8677,East,22-07-2020
8678,Customer_8678,East,19-10-2021
8679,Customer_8679,West,08-01-2018
8680,Customer_8680,North,02-06-2022
8681,Customer_8681,East,08-05-2023
8682,Customer_8682,South,04-12-2021
8683,Customer_8683,East,16-10-2018
8684,Customer_8684,South,27-02-2018
8685,Customer_8685,West,12-11-2019
8686,Customer_8686,North,05-04-2021
8687,Customer_8687,West,25-04-2022
8688,Customer_8688,North,11-06-2019
8689,Customer_8689,North,14-06-2023
8690,Customer_8690,North,24-10-2021
8691,Customer_8691,East,09-02-2018
8692,Customer_8692,South,05-02-2023
8693,Customer_8693,North,04-12-2022
8694,Customer_8694,East,20-02-2021
8695,Customer_8695,South,01-12-2021
8696,Customer_8696,East,26-08-2022
8697,Customer_8697,East,02-08-2018
8698,Customer_8698,West,27-01-2019
8699,Customer_8699,South,01-10-2018
8700,Customer_8700,West,11-03-2023
8701,Customer_8701,East,30-10-2022
8702,Customer_8702,East,21-07-2022
8703,Customer_8703,North,04-12-2022
8704,Customer_8704,South,19-05-2020
8705,Customer_8705,North,15-02-2022
8706,Customer_8706,West,02-07-2019
8707,Customer_8707,East,24-01-2023
8708,Customer_8708,North,09-01-2019
8709,Customer_8709,South,10-09-2019
8710,Customer_8710,West,07-08-2019
8711,Customer_8711,East,06-12-2021
8712,Customer_8712,North,26-11-2021
8713,Customer_8713,North,02-03-2020
8714,Customer_8714,West,12-03-2022
8715,Customer_8715,East,21-06-2020
8716,Customer_8716,East,08-03-2020
8717,Customer_8717,West,01-12-2018
8718,Customer_8718,North,09-09-2022
8719,Customer_8719,East,21-03-2019
8720,Customer_8720,North,24-09-2018
8721,Customer_8721,North,19-03-2022
8722,Customer_8722,North,06-05-2023
8723,Customer_8723,North,30-12-2020
8724,Customer_8724,North,13-10-2020
8725,Customer_8725,East,18-12-2019
8726,Customer_8726,South,26-02-2023
8727,Customer_8727,West,18-01-2022
8728,Customer_8728,South,09-05-2021
8729,Customer_8729,West,27-06-2022
8730,Customer_8730,West,26-05-2023
8731,Customer_8731,East,22-08-2018
8732,Customer_8732,North,28-11-2018
8733,Customer_8733,East,03-11-2020
8734,Customer_8734,West,12-10-2021
8735,Customer_8735,West,30-12-2019
8736,Customer_8736,West,22-08-2021
8737,Customer_8737,East,21-04-2020
8738,Customer_8738,South,09-09-2019
8739,Customer_8739,South,06-01-2023
8740,Customer_8740,East,18-07-2021
8741,Customer_8741,West,24-10-2020
8742,Customer_8742,South,05-01-2023
8743,Customer_8743,West,20-05-2022
8744,Customer_8744,South,09-05-2020
8745,Customer_8745,East,23-02-2022
8746,Customer_8746,South,23-07-2019
8747,Customer_8747,West,23-05-2020
8748,Customer_8748,West,11-08-2022
8749,Customer_8749,East,07-05-2019
8750,Customer_8750,West,18-01-2021
8751,Customer_8751,East,19-03-2021
8752,Customer_8752,North,19-10-2018
8753,Customer_8753,West,08-03-2020
8754,Customer_8754,West,31-05-2020
8755,Customer_8755,South,04-07-2020
8756,Customer_8756,North,05-07-2021
8757,Customer_8757,West,11-07-2021
8758,Customer_8758,West,14-02-2022
8759,Customer_8759,West,31-07-2021
8760,Customer_8760,East,17-06-2023
8761,Customer_8761,North,27-02-2022
8762,Customer_8762,North,03-03-2022
8763,Customer_8763,South,22-09-2021
8764,Customer_8764,North,23-10-2018
8765,Customer_8765,North,03-10-2020
8766,Customer_8766,East,18-08-2018
8767,Customer_8767,North,23-03-2021
8768,Customer_8768,South,15-02-2018
8769,Customer_8769,South,07-10-2022
8770,Customer_8770,South,09-05-2019
8771,Customer_8771,North,10-07-2022
8772,Customer_8772,North,18-12-2019
8773,Customer_8773,West,06-02-2019
8774,Customer_8774,South,07-01-2021
8775,Customer_8775,North,15-07-2022
8776,Customer_8776,West,17-01-2018
8777,Customer_8777,East,22-09-2018
8778,Customer_8778,South,23-08-2021
8779,Customer_8779,South,24-01-2018
8780,Customer_8780,East,04-08-2022
8781,Customer_8781,South,05-08-2019
8782,Customer_8782,West,29-09-2022
8783,Customer_8783,North,26-09-2020
8784,Customer_8784,South,24-11-2022
8785,Customer_8785,East,15-09-2022
8786,Customer_8786,North,11-03-2018
8787,Customer_8787,East,24-11-2021
8788,Customer_8788,West,06-03-2018
8789,Customer_8789,West,30-10-2020
8790,Customer_8790,South,15-12-2022
8791,Customer_8791,North,16-03-2019
8792,Customer_8792,West,22-08-2018
8793,Customer_8793,East,27-04-2021
8794,Customer_8794,East,08-08-2022
8795,Customer_8795,West,28-07-2019
8796,Customer_8796,North,31-10-2022
8797,Customer_8797,North,28-12-2022
8798,Customer_8798,South,10-07-2019
8799,Customer_8799,East,22-05-2023
8800,Customer_8800,North,22-07-2022
8801,Customer_8801,East,25-07-2021
8802,Customer_8802,North,04-06-2023
8803,Customer_8803,North,13-04-2022
8804,Customer_8804,North,16-05-2022
8805,Customer_8805,West,17-04-2023
8806,Customer_8806,North,06-05-2019
8807,Customer_8807,East,16-07-2018
8808,Customer_8808,West,20-04-2021
8809,Customer_8809,East,17-06-2018
8810,Customer_8810,North,20-05-2020
8811,Customer_8811,East,02-03-2019
8812,Customer_8812,East,25-08-2019
8813,Customer_8813,South,01-11-2022
8814,Customer_8814,South,15-09-2021
8815,Customer_8815,North,10-07-2020
8816,Customer_8816,West,28-03-2021
8817,Customer_8817,West,13-03-2022
8818,Customer_8818,North,21-07-2021
8819,Customer_8819,East,20-04-2021
8820,Customer_8820,East,02-07-2020
8821,Customer_8821,East,09-05-2023
8822,Customer_8822,South,09-05-2022
8823,Customer_8823,North,21-06-2018
8824,Customer_8824,North,07-09-2022
8825,Customer_8825,South,02-11-2021
8826,Customer_8826,North,20-09-2019
8827,Customer_8827,North,27-01-2021
8828,Customer_8828,East,16-05-2021
8829,Customer_8829,South,07-11-2018
8830,Customer_8830,North,16-03-2018
8831,Customer_8831,East,25-03-2019
8832,Customer_8832,North,17-10-2018
8833,Customer_8833,South,26-04-2022
8834,Customer_8834,East,11-12-2019
8835,Customer_8835,West,26-05-2022
8836,Customer_8836,West,01-01-2023
8837,Customer_8837,North,18-05-2020
8838,Customer_8838,East,09-01-2020
8839,Customer_8839,East,05-02-2021
8840,Customer_8840,West,11-06-2019
8841,Customer_8841,East,20-04-2021
8842,Customer_8842,East,05-08-2021
8843,Customer_8843,West,05-09-2022
8844,Customer_8844,East,25-04-2018
8845,Customer_8845,North,02-06-2023
8846,Customer_8846,East,23-11-2020
8847,Customer_8847,South,08-07-2018
8848,Customer_8848,North,08-05-2022
8849,Customer_8849,North,14-04-2018
8850,Customer_8850,North,18-02-2022
8851,Customer_8851,East,24-05-2021
8852,Customer_8852,West,12-07-2018
8853,Customer_8853,North,19-08-2022
8854,Customer_8854,West,02-08-2020
8855,Customer_8855,North,11-10-2022
8856,Customer_8856,North,16-09-2018
8857,Customer_8857,South,21-09-2021
8858,Customer_8858,South,09-03-2020
8859,Customer_8859,North,14-01-2018
8860,Customer_8860,West,21-11-2022
8861,Customer_8861,East,09-09-2019
8862,Customer_8862,North,31-01-2018
8863,Customer_8863,East,07-12-2020
8864,Customer_8864,West,01-10-2020
8865,Customer_8865,West,18-10-2020
8866,Customer_8866,East,25-12-2019
8867,Customer_8867,North,11-02-2022
8868,Customer_8868,North,07-01-2019
8869,Customer_8869,West,28-01-2021
8870,Customer_8870,South,23-06-2020
8871,Customer_8871,East,08-10-2020
8872,Customer_8872,South,16-03-2023
8873,Customer_8873,South,30-09-2022
8874,Customer_8874,West,23-08-2020
8875,Customer_8875,West,25-04-2019
8876,Customer_8876,West,10-03-2019
8877,Customer_8877,East,03-04-2022
8878,Customer_8878,East,25-02-2018
8879,Customer_8879,West,29-12-2022
8880,Customer_8880,South,28-12-2020
8881,Customer_8881,North,09-10-2021
8882,Customer_8882,West,12-06-2023
8883,Customer_8883,North,15-12-2021
8884,Customer_8884,South,13-12-2018
8885,Customer_8885,North,20-11-2021
8886,Customer_8886,South,14-09-2018
8887,Customer_8887,East,19-09-2019
8888,Customer_8888,West,07-06-2018
8889,Customer_8889,South,26-04-2023
8890,Customer_8890,East,30-10-2019
8891,Customer_8891,East,30-09-2020
8892,Customer_8892,North,27-03-2022
8893,Customer_8893,South,30-05-2019
8894,Customer_8894,West,27-05-2022
8895,Customer_8895,South,26-05-2021
8896,Customer_8896,West,04-07-2018
8897,Customer_8897,South,08-01-2023
8898,Customer_8898,West,16-06-2021
8899,Customer_8899,West,20-10-2021
8900,Customer_8900,West,22-06-2022
8901,Customer_8901,West,18-05-2019
8902,Customer_8902,South,28-09-2022
8903,Customer_8903,North,02-06-2023
8904,Customer_8904,South,05-03-2020
8905,Customer_8905,North,29-06-2018
8906,Customer_8906,North,27-05-2018
8907,Customer_8907,East,13-06-2022
8908,Customer_8908,North,09-03-2021
8909,Customer_8909,East,12-11-2021
8910,Customer_8910,North,23-02-2023
8911,Customer_8911,South,12-07-2020
8912,Customer_8912,West,31-08-2022
8913,Customer_8913,East,23-09-2022
8914,Customer_8914,North,04-02-2018
8915,Customer_8915,North,13-05-2018
8916,Customer_8916,North,02-03-2022
8917,Customer_8917,North,12-03-2023
8918,Customer_8918,North,13-09-2020
8919,Customer_8919,East,18-02-2019
8920,Customer_8920,East,17-03-2022
8921,Customer_8921,North,22-03-2022
8922,Customer_8922,North,28-10-2019
8923,Customer_8923,North,22-11-2019
8924,Customer_8924,South,04-11-2019
8925,Customer_8925,West,24-09-2018
8926,Customer_8926,West,17-06-2018
8927,Customer_8927,West,12-01-2021
8928,Customer_8928,West,28-11-2022
8929,Customer_8929,North,24-12-2018
8930,Customer_8930,North,04-01-2023
8931,Customer_8931,North,16-08-2019
8932,Customer_8932,West,24-10-2021
8933,Customer_8933,East,11-06-2018
8934,Customer_8934,South,30-10-2019
8935,Customer_8935,East,09-07-2020
8936,Customer_8936,West,15-12-2019
8937,Customer_8937,East,24-11-2019
8938,Customer_8938,West,14-06-2018
8939,Customer_8939,East,09-06-2022
8940,Customer_8940,North,10-09-2022
8941,Customer_8941,East,01-11-2018
8942,Customer_8942,South,09-10-2020
8943,Customer_8943,South,27-11-2020
8944,Customer_8944,South,31-10-2021
8945,Customer_8945,East,07-04-2019
8946,Customer_8946,South,04-11-2021
8947,Customer_8947,North,15-12-2021
8948,Customer_8948,East,25-03-2018
8949,Customer_8949,West,17-01-2019
8950,Customer_8950,East,27-09-2020
8951,Customer_8951,South,03-05-2018
8952,Customer_8952,East,05-09-2021
8953,Customer_8953,South,12-05-2023
8954,Customer_8954,East,10-02-2021
8955,Customer_8955,North,11-08-2020
8956,Customer_8956,South,10-07-2021
8957,Customer_8957,North,15-04-2020
8958,Customer_8958,South,17-05-2018
8959,Customer_8959,West,18-10-2021
8960,Customer_8960,East,09-07-2021
8961,Customer_8961,West,22-07-2022
8962,Customer_8962,West,08-02-2019
8963,Customer_8963,North,02-10-2019
8964,Customer_8964,East,22-08-2020
8965,Customer_8965,South,19-10-2018
8966,Customer_8966,North,25-12-2019
8967,Customer_8967,North,24-03-2020
8968,Customer_8968,North,09-11-2019
8969,Customer_8969,North,15-01-2019
8970,Customer_8970,North,14-05-2023
8971,Customer_8971,East,01-05-2022
8972,Customer_8972,North,23-05-2020
8973,Customer_8973,North,20-07-2019
8974,Customer_8974,South,23-04-2022
8975,Customer_8975,North,19-05-2019
8976,Customer_8976,West,19-11-2021
8977,Customer_8977,North,31-08-2018
8978,Customer_8978,West,18-11-2022
8979,Customer_8979,North,30-03-2022
8980,Customer_8980,North,01-06-2022
8981,Customer_8981,East,28-11-2021
8982,Customer_8982,East,26-07-2022
8983,Customer_8983,South,11-09-2018
8984,Customer_8984,East,18-02-2018
8985,Customer_8985,West,14-05-2018
8986,Customer_8986,East,11-01-2021
8987,Customer_8987,West,02-03-2019
8988,Customer_8988,East,06-02-2022
8989,Customer_8989,East,04-04-2023
8990,Customer_8990,South,26-09-2021
8991,Customer_8991,West,25-06-2019
8992,Customer_8992,West,23-03-2019
8993,Customer_8993,West,04-06-2020
8994,Customer_8994,West,20-12-2021
8995,Customer_8995,South,28-11-2020
8996,Customer_8996,North,04-05-2018
8997,Customer_8997,East,18-06-2021
8998,Customer_8998,West,25-09-2019
8999,Customer_8999,North,10-05-2020
9000,Customer_9000,South,24-01-2023
9001,Customer_9001,East,03-08-2019
9002,Customer_9002,West,04-05-2023
9003,Customer_9003,South,28-03-2021
9004,Customer_9004,South,10-07-2019
9005,Customer_9005,North,29-08-2022
9006,Customer_9006,West,25-12-2022
9007,Customer_9007,South,28-02-2020
9008,Customer_9008,South,23-03-2019
9009,Customer_9009,East,25-11-2020
9010,Customer_9010,East,05-07-2019
9011,Customer_9011,West,12-04-2022
9012,Customer_9012,East,12-12-2021
9013,Customer_9013,North,14-11-2019
9014,Customer_9014,West,10-01-2020
9015,Customer_9015,South,06-03-2020
9016,Customer_9016,North,08-12-2019
9017,Customer_9017,North,15-10-2021
9018,Customer_9018,North,04-10-2020
9019,Customer_9019,East,05-05-2021
9020,Customer_9020,East,03-07-2020
9021,Customer_9021,West,12-11-2020
9022,Customer_9022,South,19-09-2020
9023,Customer_9023,South,15-06-2022
9024,Customer_9024,South,08-10-2022
9025,Customer_9025,North,09-06-2019
9026,Customer_9026,South,13-12-2020
9027,Customer_9027,East,24-06-2022
9028,Customer_9028,North,16-11-2018
9029,Customer_9029,South,07-05-2023
9030,Customer_9030,South,06-02-2020
9031,Customer_9031,West,24-06-2018
9032,Customer_9032,North,03-04-2020
9033,Customer_9033,East,13-04-2018
9034,Customer_9034,West,18-01-2018
9035,Customer_9035,East,25-10-2019
9036,Customer_9036,West,02-05-2019
